,tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,account_id
109,GRANDMASTER,hSgoMBXC2wVcQd03WsWid28hpExW1swo1mWrS6smzdDKrBI,Rose 박채영,411,741,724,True,False,False,False,TeYKrZ08KCOa2IrZBl9fzKRIUEglTuwREgvujNusBWWMneJYilgwwDOK
110,GRANDMASTER,fhytZUu2ZOUqLbQqJSBDJazuwJ-bXR-s9mS3qlClfzFZv0ra,팀귀여우면누누함,452,186,96,False,False,False,False,I13oT8vuyfokcx2Spj3C8CgNuG0T3hG6K0LheKFlF2Xez6d5u6ZkVc5s
111,GRANDMASTER,fzymLzUjk15pI2wYdOgl_UcixrlkESlOmFRTV34OWKxgIkE,xxxxxxx1,862,689,611,False,False,True,True,zz-QNeCk1zSJv6qbdODxFw8aM3ZNHIVpfaVp5YlbpVGzQ18
112,GRANDMASTER,Cnf8k4KdLQFkS54-CMq-TFwSsTV5wwqk4l0JTYszFZdm9A,취준생 큐베,681,752,721,False,False,False,False,AFjmnE1MZInfDZQ0iRY6bGvL_mwSqCiBI0vXVvV9YO9W
113,GRANDMASTER,b_JCf3R1ID8lGQ4jwBI62TtPi4HGDvAFsjC5aAeAcHFnk_Q,ba   wei   o,383,279,187,False,False,True,True,_MJ8QPj40HUmv2T_7_G3FQTuEbNcu4lShBrjEiVk6OmmLsBZMXAhKbJ9
114,GRANDMASTER,bhvQWUgEQ1CXYYDsvZ2qZN5XM2J6TXROf61B63hTL3DSVQw,Wanderland,632,646,541,False,False,True,False,qkkOH2kRM0s3ZSRuGN1Omi2R4sj4j_mkCB9rAbvK1URxpcdSht3BatLb
115,GRANDMASTER,xwror3VkEyuJLqi03CwUmKNI9A2Gl88toH9NyTiak0pAncI,뀨자룡,570,378,346,False,False,False,False,LdfdsKpr_AmOBjmM-ir9NuDkz_y2SXXyNuO21FQ3awl_Ex0
116,GRANDMASTER,JDsv6JdBm7R9Z3Ju2nkUdxN1AcbXitgVV3ISrAmvp-Me6uA,Fotune,486,546,496,False,False,True,False,Z6BYWEqfq9N4QRO2lV3SvciTxtIVOLm-sZ8V3gV2Qe-bOsLViUhboRBX
117,GRANDMASTER,JaML1be1jtD3uCO6-WWgINfTSYrTxC1dHTxuiQD8k8YRBG0,fat sheep,650,1069,925,True,False,False,False,rvmCWIaJrZ3WTF1t_lmMZ1FBkILDb_wF26fssLZtvVLctqMRKHvp3cCN
118,GRANDMASTER,wFGMouz27W2My5lpHbRNUxR6GqdicvZ-y1JQ3eaQU6e8slQ,백색말처럼,436,1026,1014,False,False,True,False,DSQ7KyoyWmVaHikHTarlsNa6LhmqqTEdd6RmyYNO78h86jjR7lK6qwP2
119,GRANDMASTER,gJTLSxjMV6_65exVJUVeo1DoSNY7BqkW1y_pQjEJseyVx38,크세로,600,495,459,True,False,False,False,CqYvxwUSVX9ULpp-y5w1Q3qqniTpUlSqHEsODiW3TfS-zdk
120,GRANDMASTER,s8Yf9u_LUjm1GVxrUx6DLs2aDYLiA7YXevOrzE-Xqe2qsgk,전이콜,396,678,559,False,False,False,False,eVBCzSH6D99PMotdwZT82tClHWq78f1540GlkzyYZVaO8ruyMmbLn9mM
121,GRANDMASTER,kNfwnT4PxiFi0WdohpfCx0jwSPF2g26jeoWjaSdT3izuV34,owowowowowowow,366,547,503,False,False,False,False,sqI33UEoj4qUJDuZWleh94pFl5N-08NzkvZFcjFeoSdzM6w
122,GRANDMASTER,Rsnt2c6e4kToWE9tuWHZ1ff3NsYvxq4LgUPdReAO5tjY5Wo,175050,568,284,247,False,False,False,False,lSVD1sQOgtLJFFXkST96R_dsvXsZJ_wuKKKq0_XmcOpkapg
123,GRANDMASTER,O4SEuhEoLFLCHOR61i9xY1NYH-tVoTlwdC-RkEy-l4DI-bc,가루눈 OwO,497,399,366,True,False,False,False,_Bdvyh8BcQRFKr7e0vJk6YOruSF3Yxnas9jQTYczx1WrRVo
124,GRANDMASTER,dhQJhL4B_l30H3LRn7R8ZEDTKcwTAEXr1YC2P075Vs644Ho,KeyNG1,523,330,282,False,False,False,True,RB9nhJf1dq7NQ1lnb-ztFP3g-ekjEBXT-KRSHlNj5nBv7ZqBPrr0qMCV
125,GRANDMASTER,zwxrPbqAKBQ_nDnbzutiDVdHBE1kEp0PTmfdLHQVrwcmeEY,혼자두면돌연사함,524,1228,1191,False,False,False,True,YPO38FxFmfDxxchzYrBVFCx-eELhOaEVGCSjw2pZ-AFu8Vg
126,GRANDMASTER,CVGLoMCO_JJIiNJJ2FheU9fRt9e0-AteeJiBBV6Id7HDoSg,따봉 람머스,619,784,732,True,False,False,False,5YS6ZuYTjKdBZS72AAsZPXBMW9qfEKljvBKXE9-mP3sMh8Q
127,GRANDMASTER,qEb1edQo5DyqQZUutn53GXyxjy6gbLtcFoE9VcDq3faoQ6k,teryzzzzzz,776,717,664,True,False,False,False,-8TfQShOWkig_Bu5LJTVdFvafDsCps0erdN4VOvzZ56D9lBVO5ii7mYa
128,GRANDMASTER,h_OuFPuUY_JI2vtUW2qHtPyXotQtUDDGHSIAe8L667bLxlE,LeanJer,554,288,177,False,False,False,False,VHdqyWeYpKHFW2nVD52D90okCvAFfJtQg8hnMOa66HpOSpPG1O-q2e0j
129,GRANDMASTER,_eMaNa6l1SCec3pjf_sjJICkh7RHzaXcWinWnIXKSbaIzFSp,Hearted,402,223,125,False,False,True,False,oCkQxjzde4ZzB5Qkx3CrqnFbcYOzgA8iitIGrg2TS5OedoBuxuxDu3LZ
130,GRANDMASTER,lAwKCliLuU73JipSstPG9qaEQiMn5f17IuI6PklC0MfjkxgX,yanyumengmeng1,661,564,449,False,False,True,False,JVIg_jlhiqMuf8tiSa6TtTwzrEF71ia5TWkpeHNwY0iOMvr5shx4JyMf
131,GRANDMASTER,CCwWr7NSZtz3nco86LFfum5WhZb9pLiDtV6fRAsZ8YvjHA,KanaGL,433,436,405,True,False,False,True,RL6Cd0evrTfPPs65131td61RfY9Ya1xiHjJSj3i0lAz2
132,GRANDMASTER,vNgSzzuZJdXKPtO4YfJ9eq3bNtUQDaaMw_DzNLNQaFukiZE,학일쌤,476,162,84,False,False,False,False,3qnlft8LX4gTKbv4tgk6BFL3ha7vSL7Xj3zkL9mEGx7fwrUZCDmYsA9X
133,GRANDMASTER,MZZE38cuGi8bzJHjUEVlA468xCjw6EGJkGezyIljA8UILXw,I dont know ZZ,736,728,666,True,False,False,False,z7esjcVOycg3wu_5eolaIWNKFNNuKFCL_zWNMr-jbcgv3gYZwo8RukJK
134,GRANDMASTER,7Z5xRrQpj8twGmSmdOIGGxHzX1JrcC2VC0u6Wpg8t1cdXGUp,S1monz,393,556,526,False,False,True,False,LOP4RDQ7wJhRSTYqmmuqDgMZdH9q2hOIolIawHKFiZosWc0LYE7zM88G
135,GRANDMASTER,WQXsl5w0lOVroaoc6SL61M-PAtLZArWkJGPtNQaOcSSjyw,PhasedKiller,506,362,336,True,False,False,False,pHTUsbaGqtNX7kYkrrruOI640R5GF3XscTNcs3YpXqQ
136,GRANDMASTER,dduQBZWacV05hv3O-1t_qiaVEWq4yDbXvAMgOuuZLzTs-fI,Caesar1,377,512,483,False,False,False,True,ck3JbTt5EIERBnAA18VBWvgNa2_RqTyIRlxEFJxkxSki7Ds
137,GRANDMASTER,yo-mPAacj2kkSGdXXcPR-uNj7aPEzkzf7NdU0EES1RukM5Y,AnjingTop,570,361,322,False,False,False,False,cZcDjFuW6Ok9Ejz4ELzd4lGdDaL-HMB-aQ78ISDJbm3bUDm9M0eg0i38
138,GRANDMASTER,BNolhHhnnyMR3yVoWkG5f_OMrwepAWArfXREsScDCd2xFg,OZ SoaR,715,416,373,True,False,False,True,J3-QHTlGmf2rF0F-I9KBnj_621kxSNy7Va0I76WWYajL
139,GRANDMASTER,eW-N8ZXE2RXWt9Ms8n1CsJ--K5-XrnqTXKLl_nCbDudAano,콩식이,757,201,144,True,False,False,False,l9uS8fb2VYc_pGh6K9K2bDrNprcH3WTH6Qk7ihpoaq7sKBBV92HEqc2y
140,GRANDMASTER,nlZz9POF9TIJ9fDbbgdirvTIj0uPp3-kkLKLhglmu07TFCo,Gen G Ruler,549,431,403,False,False,True,False,7SnnmJmrb8A5uTvIAPUZ7KO1a3Lhc2C_s3W9bY9oSFK6Fts
141,GRANDMASTER,WDRRk54S7K7H2I1tF_CCFJ3U0QKgrN8Pq3nDXEigSzmqKZg,m0wgli,572,955,939,True,False,False,False,6OCzod81PQzzrXxWujmvrgJvWmS_JJECip_uitWBZanM0n0
142,GRANDMASTER,pUMysx26bPanCvkyQIKd6Hehqdndpz_RjDWyb7xEUfmsXHqu,YiLeiNa,417,380,292,False,False,True,False,XKQSiXmHbeNkEUEo1A71YK5qXEsUXj0OMDrtutYkir4mci5hEULbvX5F
143,GRANDMASTER,VqRkfcOft9llBmenbHLpqObbaa32rbcQ1uN44m9a3IumSXI,sky never sneer,486,1138,1120,False,False,False,True,oOQNokmdTLUTsIlwaWC_BTOAKgP_k3mn-P8RxbPfFIBz
144,GRANDMASTER,52wxx_IZ_ElDkdYbC2fG3shdbJRmbyV3LpzQ8b8VzyzSepE,빛 기 연,405,136,65,False,False,True,True,lvUFnQuTo_I3nXU6_kXWmiuIM1EAOXkAYND9zzKbaRheddg
145,GRANDMASTER,2bTRWPV7lGKOWFm1qJjGNNOPpPWki1LFQDWpSiD9luuD8N4,자프키엘,429,219,112,False,False,False,False,eG-NRgXCSOx50yW9OFgUli4-Ht2PxBujJS34a7YqoLELZrcem4-2qXea
146,GRANDMASTER,1kmekYhgUmoJRQYYs-hJajZ3ZJhehtccJlSuI64pwgjGAO4,KTA ADC,682,1035,973,False,False,True,False,YqP3YYQEnAQJwsvgl_PvNadizt6gaMuAygQCPzi_dzMlv4g
147,GRANDMASTER,1Ozmv5P8nKTbhFYa9PbiFOPSsLzTtP587Z_ntP5E362cv0I,lai zi shen yuan,446,572,523,False,False,True,False,jzFQnlvpNPxQq8aiVP8AQ1akQpao0h_yfIpaYBNFqLeWnwKh5dNXab1j
148,GRANDMASTER,gTLgZjZrZ9FOa1WPdwELaEFNHH6WCM02YZ-Cj_uw7xNdczw,양금초,309,352,330,False,False,True,False,1nw7j6IpZg9-fd52NsBUppNlthakZLSX5gww2jI6mT9X
149,GRANDMASTER,HKUpi_xDy4TGQKQ_RSSPg6ZjIPxmqUZm8viid_34JdiaVkM,happy   game ,720,1277,1183,False,False,True,False,yU1R3gFi7xTzBFalS9Py5G4uTk5ohqmf4avb7IOn-7nkX44
150,GRANDMASTER,M52j70O7CzskAdwKYvlJtwsI28GSXqJZ-1UhGTxAaJPTwQ,Azhy,440,602,584,True,False,False,False,ogLCT0OZnWPc4J7DWsajAcJtBK6DJp22jmflm4SVmuiP
151,GRANDMASTER,57lf2SMyl13Db6Z0viziWQKTnMSoveYLwX5Jv7azULHjCis,시간이천천히흘러,429,636,592,False,False,False,False,gcFFrmf7aZcIocr2yKmTDWeJ50oB_gYiAF7tnXIkgFN5kR-1l0VGGp5w
152,GRANDMASTER,l35ncEl-q5e4Fo_fZx4kpsJhnP-0urq6-ImhYW1DTQV2Dmg,suzack,386,739,646,True,False,False,False,IN8Teg5fXn8s6uVb2Pk5XQ3TpNnookiQuqWfStJ7XuJyqxowxnRVH7gs
153,GRANDMASTER,XKgJjzVnmCs2XPLQXE6N53bZx-JL8RubEz35kPd9Hjb47og,1874,398,917,877,False,False,True,False,2IlERslej4vrowDwzCoh327UZ1Y96g3g0okdVIeBwGQgJb0FaLr4uYXj
154,GRANDMASTER,MLJQYfN3FeV3BvyegIqri84DUf_oR_9CAkJa2CMdS8tbNZA,분열 하 다,498,899,882,False,False,True,False,fhPttqzCmRzH9vB4-yimJdG3nqO0x94dfUJ5f0VQw1n7mqj2LGTKReNY
155,GRANDMASTER,DpyYLZTd4KIPQmZH5doBcSJzQvc014kk8GO9rn_lqCfZQAg,Sia fans,439,833,802,False,False,True,False,ga41DEI-LBEjO_gezVDOo5RNOtAVvieGfQJQXpYxOcjx0tckDf884k6J
156,GRANDMASTER,wOSseY-X3UH6M5pszsbFp47zn7xI3uMaNcpaQN_HN--FyUE,Lucile,381,901,871,False,False,True,True,OEW_yKHIyIIhMjcAIfTPeJFySTN-nwMsuAEo2RUetmClYcfB24ZyckrM
157,GRANDMASTER,fZlE-bJtWGZHt4dyWBD8Y7VO5nT-VQzHGWWWg_nN7Os2Jrg,xzfacy,400,869,762,True,False,False,False,o08zXNORAN_YA6EODyx1IcNW8M_n8iOtONNfpCo6ILbjrucv4ZdEriW_
158,GRANDMASTER,JO-_3T2g8R-cN05a5Z3OmS2J3rEgOe9Zlner2mEG7EBzXg,Fall Guy,549,332,288,False,False,False,False,ri3knk5XlHGZDPap6p5Th3mRA8yriWgUeL4THY4v49zE
159,GRANDMASTER,93Jmnkis-3hihdIl3XUy52zcrEjxeZZu5jXwkfpgkS3GJw,Subidubab,370,466,441,True,False,False,False,ENGy9LRO2wJYZXYI8m3PSRrcLgsnwItRpR514s8Q44Mw
160,GRANDMASTER,IBj7fDzekUsYUVzNUwj-tNS1yQtxyzX5v7KC6bAR0govVu8,Honpi,407,774,686,True,False,False,False,frFTJoyHbkmncpC0k3YqXq75EVQxsrcykub2WLd8C3IgFk93Oew894QY
161,GRANDMASTER,YCX5exZ8fHpcd_-882d-VgGkkiWAJoY9yAvE1PFiW1iBCVs,아리잔소나,340,1200,1127,True,False,False,False,garrLSCaIsnUxQeFyLjUryTyDV8Z_w3_-Mz5-O8C8oAHxdCFfSCRGe0v
162,GRANDMASTER,iTafnyHfMXhRcrTiM3dNMrMUQds1qazXYNRGvbBLGWUjq_qB,레전드게스트노구,792,277,176,True,False,False,False,jEByyBSYtPF6Cp53NvE4tvatSk6JypX5HvJ89t8vEcjWLzL6WiJUbs6y
163,GRANDMASTER,GRF_EZgAOiTLbK4LXx-t8S1GuExe4te1CazCdQHfzZVGoi0,Stitchy,592,260,206,True,False,False,False,UCqIWVrgLeGo7o6BhmKg1OApDxXKCnGqwdmJ_1GZ1Cxg_dI
164,GRANDMASTER,L2QGeawYt-r01xHRjxKEx9y5Fm_CAwSFs6VQYVQJUazq3Ns,By 불비,753,796,761,False,False,True,False,a824qUbgy-aCoxnUfZI7EU7Y7sjGxXa8XoAlO0vymAekGOQ
165,GRANDMASTER,9bjRX75GMBLvsarMBng1oXZwfhpH29EE0LaNhkcialCe8dE,SANDBOX Muru,660,877,765,True,False,False,False,MnT25Utiz165huAWRmFjrunb1RumdF1UoslnEN-vqyfnNti0qwB07nex
166,GRANDMASTER,d8FyY_K8ggga7cgR7rgDSEE9YQIBMFkfsvpt3s7ggLkRF-I,MooJin777,762,558,525,False,False,True,False,VPGDQNd8Ih-guGQYEuEdGQeXfRh3b0YiymjRgD1j5tJ4x7w
167,GRANDMASTER,a_MlojB7UJpljDcDkBPa4u3KKovzrmoQv8UiI_RB5ZxI4xI,예멘 모카 마타리,456,408,272,False,False,True,True,COeiMCAoJTJqsXU4tPbkR9j0Wd1m3hpgvmuP3RPGkx_Cim0
168,GRANDMASTER,9UhoQxJmGHrSQGCVOkwOSe1rnMVZBIsUC_3tYe4zQwxFkQ,불다이아,476,160,167,False,False,False,False,_QRhAtoEAr5CP0WARFW_ZAsOxh96t6OT0ojCMCvHH8rl
169,GRANDMASTER,oy1gr-XSbYcciY7T0wY9OUsx4pSQki2zgEMZ0BQXcjOnlpo,프로지망17살,372,411,313,False,False,True,True,aF9bgjvml0mx35EnEuo63MsMoCxQ85EwhP1Gok-rlOx-cFeQBYgfeUR7
170,GRANDMASTER,C7yhzMcnR0Ebed1t1jkeifngfwHS2zht1xpYc9Xmp4vl50Y,elole,500,396,262,False,False,True,False,QCSqjCGTu42kyyzRLLIS-2G0lCHkJ6S6LWKsqvgmO_gtCOP1sb_Aank9
171,GRANDMASTER,o7T5URlkFZyJKpPCphQPJVbU15NFgIIDgLqibQvPqiHCzw,MAI WAY,771,245,198,False,False,True,False,vbKcOqddtOEXQgFvf6FFG-hhUVWz-NxgcQAAKve7FMd9
172,GRANDMASTER,IlgJgTdztf2jnHX5RKltQUNhKAihA0wwlxqE1jcLVRehgwA,아이타이,414,564,555,False,False,True,False,u6g3suIFmyImF7T6c7FeixYxyl0QSk26R85Oky7jFwN3LmM
173,GRANDMASTER,ioA17HtYHyd-9pDY0iMZD3Hsrob7xGnxawyJGNSBw-Y3aXg,DRX GGul,691,412,362,True,False,False,False,G9N_HIZxyu9S7qE8_x0-1m9FnARXNeVvJyqfHTxdMvkO7JE
174,GRANDMASTER,yrTnjPkRaB5WvQ-tOdPr2An9N79Bw8NEcaEityB02jc_jX0,학교닷지장인1,419,353,316,False,False,False,True,wvxYVBJCwfaEREJXu9jDKCBIlGKNXxrSHqgeOTamiEtZYOcdvVjR0Rvy
175,GRANDMASTER,-K8P3lHgdgHEHIKUJRxXHhF5kKOqarx82OApTxUrovwz6w,JunB,492,209,179,True,False,False,False,gwp7jj2JoKT42Oe1YDql61z5O7m2SNiHswIeeXLnNzQr
176,GRANDMASTER,aXZ1VezqzFaYTOhtmDJZr2ysmZ3G-a1iTw7wwxNYi6uhNzA,T1 Cuzz,732,415,347,False,False,True,False,sxX_usEZgm2LKV0utST7Lwgji-aEWbGSxQyOlwQ4Q_mVFPI
177,GRANDMASTER,tXDL1DGtoHDE38Cy4KuCvvkdkH8XrRaZtxMlGPcBDIwk4iU,yiwancibeishang,574,753,721,False,False,False,False,p8SQ3jij9ZqyAnb49fIRS_gGNWSgHY77_i9RjGzvDVTTmDtyIRfCtP6A
178,GRANDMASTER,YdJi8-3yt9h42xfCdo144xDEyKMwUNkRthIbtoI7aoHzeSHQ,antzz,390,251,157,False,False,True,True,vt2stMlhsh0Kah5cOgH2ET_ncep6w_J3QASdmRP60ShJXdycnNG1S_WG
179,GRANDMASTER,pKgSQsGFeNW5eIKcslShJ3Y-wKzeV85EaDDpypbZzOqFKFw,BRB Tool,554,252,192,False,False,False,False,ortaV5qu4ED43L2nPKeBeV9vQNb9nI1k-cy1UQ2KV3RTgHw
180,GRANDMASTER,h2e_L6F3VoMxdc2zMVIuiGeP_FJMCIuPmTTOxj9yWv4P7ic,HUYATV WooJu,462,631,602,True,False,False,False,DDKBa_-wExl70U5BIYJgvXeymO-mPen5fMrEjDLHtaiJEFOuHwuZNwqo
181,GRANDMASTER,wQnl8LdVZJ6xVyf14Jc2O8Zm6k_FlyPAkeD68nQzN2LgBsg,rtykjsdkjn,530,375,328,True,False,False,False,oNeNE2azp9cfSk1i-ia_FsUR-TSwniTDd7ZQnAXnXsgS9k6cHHtLrKd6
182,GRANDMASTER,13Hxdkkoa_hvkJTH7IFGtutOqf_EaL5sCKJf0DT2IH0JoO4,Awe Meruem,381,918,840,False,False,False,False,BmXyQXnOYmtCp7W-fE2NSonzX8-H7xqlj6oD5mf3m4rIvXlYHkbXE3__
183,GRANDMASTER,QsyBhVDvgK3JZyYTigSakVC1_UX_tMX7KamAAMMCdaP0zGg,정현심,410,638,565,False,False,True,False,0KCbksdHk8PnTB55eeoizi7gcPHw1JRsv1QLEGOq-n5TgrOuzE9gJh82
184,GRANDMASTER,SBd9L3g1wZPAjvLGmyW5nLQBYs9PgaiTXatJ2Ywj9ZCeFF4,sol로랭크,371,675,604,False,False,True,True,lzR7xXA65vV7XQTQ_LObES8X0aAMYPWTGBe4VdK-dt-Clu0B_5IYNRCR
185,GRANDMASTER,FTBW3dOvzGIJnz7c5DTllKq_BtBL8LnrzN4iHaLljaC9uQ,ZAQLO1,511,313,257,False,False,True,True,KH7TqFPSmWvJmtnJLv8J6Izavy_bV0dumYgn1HEZXnKq
186,GRANDMASTER,EYnZb7FRrZexEJHI9pkk8U4YBLUjGfYPAb_ECQRB_Drgvgc,Co24,573,660,617,True,False,False,False,CzcSsK3DVMuzxseaSkoRcySR4rUDhs1ytFP-sLoV9pEOJgs
187,GRANDMASTER,_fHn-eVt_LCJkiEuyMf4VON5Gvn1VB3YAKC6VCoypOSf05Y,양손에성배향로,366,276,238,False,False,True,True,H3FvKD1Pd7MougIXdO-sF2HXzv5d5txBX5ajFVfMrk3nB3I
188,GRANDMASTER,fgZPELL-vxkU3iAodnOF1RBTevc_lk4LxNp-hO-EbLiz46E,Hinu,374,523,483,False,False,False,False,WYprC9x07RSQm_8tE2u33lFfDUZlsYCeUumKGWAeMKg0b52i1uLODol0
189,GRANDMASTER,seEsFCWNNk43RyVwHFzVJRQKh1PIA7-pxXTGt9JAqkKAeOI,Fox B Silver,400,323,291,False,False,True,True,rZ-oIZMmAv9G7-Hs-Ln4UvJ-xmDT6Y29RtuijN2koGbIzZw
190,GRANDMASTER,kD8UrN-w9ePZA14podIcMeuJiZoTRYRDp1EtfOZ6ZoDSthI,kkkkk11,657,378,333,False,False,False,False,t82daTqmumvBCtL_rkJKlms0rtnKYgTjWs6EDuk1rn5kl5g
191,GRANDMASTER,WmyMn2zWu0m54zqzSsS9RRrzqUKUhNkF2dOKhTWa9E9mCbY,RingFitAdventure,547,201,163,False,False,False,False,7H2Flo2w1KLIq59A973hTKB9igCF7SHWjQ4BDHc9iSBGGpSfbpxbvLFx
192,GRANDMASTER,0VqZUt0uaX4_OYajAr1J5ojt2QETqC4x9IiElS4i6YFP0g,Errrry,533,436,395,False,False,True,False,P0rEW8FhQ5mt5q_bvoaA0S1cgvXACSrIuOqjViDjM-HH
193,GRANDMASTER,j68OfcMpu7-q392-TJ4D20119eA0J3FF5uG_xfxc2xgdcok,SHADOW MID0,756,1272,1235,False,False,True,False,9mK7Xfs7JKTfDW829uZY1kOfCrYS4pTWt_t4SYVoeE578S0
194,GRANDMASTER,wrlbobaArjY9t0xbd7W0FGfvrAnZB6IRPr_vpGLFdsGvz0U,anshenz,641,488,434,False,False,False,False,YpAh__b12N_2mJo5mel1xJUBqSG1t4j2WAfJc_xGI4ZRsZU2aCQn5PiT
195,GRANDMASTER,1eZ2LEVmmPu3XRmHd4-ZgNuq3lv66xs4eGWNRpdjr2imL10,suyin,433,666,588,False,False,False,False,JBEzlHyK6qhP7DHBNCmmJsBU7Wz9an-9yYaBO829QN-Znh4vuqlyK5NR
196,GRANDMASTER,pp4BQejMB_oRH31Xq4pKnB5-1ltId_d0fwhV2cOajvEFwBE,yiminggaoshou,617,1072,1002,False,False,True,False,USLSy3rUw4nBxe8W7HZwPF3LX8y4jc_NiKm5Ho464WpvIv-27TLlOKW0
197,GRANDMASTER,VRoW0YTjDUKzQ1XGDnKH5pr_RlnboPJevzXLvMTbZDAVs28,852885288528,459,130,128,False,False,False,True,KXc1mbw_asqhVLIePytyRWgI9au37NCktynCAkIYQ3jnpRw
198,GRANDMASTER,O9RAW5FdubofQE9oZVn-aw3C40ujveks9ezT_RCjG-OSKQ,안녕 나는 김꼬북,494,343,303,True,False,False,False,z2CF4mulEb8TRKuFYrnBv8-TVppMXAX6dL6NTmiPTHeQ
199,GRANDMASTER,mXHJISk3LtuKA3tiKS-u3_2OEshTGdW9VXelNB3rxMJ8ngjP,짱 해 커,415,323,175,False,False,True,True,4wA7eRddcnc6OqRjNk1Ccw8U4Cv1Ksvwf8FwtNELVex3N7b7JuV_m7VE
200,GRANDMASTER,9_8UWzRs8R7wK6Dusimq7YhRyIcUZJZQp5t1pMIkSldwTyps,Podp,436,178,71,False,False,False,False,EKX-lPwRx1lcJyIQlUOkkGDR1u_SAK2Dp6509EAtyS13Y82ddb74H_iz
201,GRANDMASTER,kDDK4puDVs08yEckvMo_xAKFkuDZk0OQQPaQ8uTt40A6eWE,트와이스 임나연,374,299,237,False,False,True,True,6XEyHFF0mDEX5LPvq3I8C6ET2lAVdH_fdVIeKTgpW9p-hGU
202,GRANDMASTER,VVrDU-ksu5MGRsXHio-6cLXajN-02juCjjjtAzKG1xxXthk,영리한 소년1,517,848,769,True,False,False,False,tTEtDhVLmHLrqaqxt9ArI3qsHRND6buaHpTArnGrf7FtaKYHwLjmA0Y-
203,GRANDMASTER,DgK7PLgsUQSHcEOgyObzXAPoKtu8-LOOjKPmvvpwJ5YFb54,RiHoo,782,525,353,False,False,True,False,cbtoepYHEf65vzkuESzzSp453NttV9S2ICxUY6pTfgfK
204,GRANDMASTER,YpATySVUXs7kqClhaChIXLPKaiKID7lDD_w3voZl8CrQYNQ,yangyu XD,466,440,393,False,False,False,False,WOWIzHReoRFOhnsVAKeD33GR-JCyO-gnH7MqAWBRJ9ZCCjA
205,GRANDMASTER,T3Y3iFss0VwsHqn8F731RIRcW23zMgIj42ULvh5NiAhE-YA,오늘하루나리맑음,403,654,641,False,False,False,False,FW27Mvdas8zEvwG00GyYBQRQXHSZxk_5gqc9ZFkNaypmR-0
206,GRANDMASTER,BOm7fzMv171zeL4hXpxV8vBLPZoy-PHiiMdru2aWPgX79nA,BLG ADD,740,207,165,False,False,True,False,WFzQ3z3M-JsoX18jA-Pa6MaGg3UELUZz0kWG6JlEW9LJYKo
207,GRANDMASTER,8s9gxrGP8nPTF8uxoATc9s1rSXH7_JdC3RLWodeotu3aElw,BRB Baechu,533,853,779,True,False,False,False,Jz9mpOnEjkRguWNQvfgbbUxkjOcag2xjLqzuN12T3onFlok
208,GRANDMASTER,5NoOl79miCXPZs4mix7hYLKUpBstlt8NqQYPjUmnQdoPn0M,인생목표한남더힐,381,444,425,False,False,True,False,6dRh3EYXkj8iswvFeBzxNBbHWo7m11Jdg0kJBpsJGnMZIqw
209,GRANDMASTER,ssK0_R4m_SSxwgOod1U6o-x4FnsEaPEwvB8N3YAUIc6a7yY,개미 이 가 검다,568,653,572,False,False,False,False,UDjhWW2l75g3efVEyEtaOnt2eJ5piBkC2pjvvp7Zt-JwS63RQJHR5Rfl
210,GRANDMASTER,FZ8QJJmWmh6hsTCvYnNwnsi5YlcX9K5DIHTdrJpj44ds7w,시간소비중,476,688,660,True,False,False,False,gmcbundO8KgwrdyKDmpDAeVwLbh6S0SwMeb3P3Abysq7
211,GRANDMASTER,Pcs49CJgUax7wHuPeAbm8t4o3GgZTlUz5ip5qeXst3CBWAg,좀 혁,520,1100,1071,True,False,False,False,_tENoJE8eJ7hGbNaJ80qrs1rtccipKXuXqphWtzQaGhhHFXDOwFYrCFF
212,GRANDMASTER,HDzHKXj8iEygbAVm80G_SKNPwD83piqT06ELyYFsEejueSg,dnxydsh,555,867,851,False,False,False,False,pIq70JT9wSEHtk7QZ1llA7bSEtbr1K7p218QrpQKKUMYYiM
213,GRANDMASTER,FPaALcY79EenJpUQupHBOavhVf3I5ThMYSxng8r85yhLMC8,apdlvmftmxhfl,479,202,175,False,False,True,False,sq5LQ98QY3GEaFuPcQm9DfIwe-chKdASUqR2ThCl7VrnPgY
214,GRANDMASTER,Q08XPMBxXLNE-jg-JwLfN3rCLCbnbT1GUQ8hBmczdbeT6O8,sdcwmg,404,408,347,True,False,False,False,3MFROD0H8VptQ_pr7JgCpddUJdJqzu-Yk6RJzkIjgIFPulg
215,GRANDMASTER,DLtI5h5m0sxIdEL8qm7GnscOU5UIOkz4fRb7OmdYF4n3SQ,자메이카흑인,343,899,871,False,False,True,False,DyDqh8N5q7BhTdaU2nuUVfU6_MyadYjT2CWti9Nbkgu-
216,GRANDMASTER,Y8iVzB50EbRZpvtBwlqITpIxi1kdXMRl_N7gdhZEt-IPiak,lzqlzqlzqlzqlzq,399,815,773,True,False,False,False,uqfHW1TxYYDpFlSkX7rrAvf_I8aznnkboQNL7s-iGTO9R5bT78NqjOLo
217,GRANDMASTER,ZmlR7VrjWriO677gjvHdT74Y3xCThepl5exsGb4bE2U-6d4,되다Tarzan,363,622,594,False,False,True,False,1SH8UwQ73NohKsVpZ4rec5JVvLl4ykP_PbvPCMXO60NHm8Q
