,gameId,teamId,champ_WR_dif,user_champ_WR,top_tier,jug_tier,mid_tier,carry_tier,support_tier,c_top_tier,c_jug_tier,c_mid_tier,c_carry_tier,c_support_tier,slayer,tank,fighter,mage,marksman,controller,c_slayer,c_tank,c_fighter,c_mage,c_marksman,c_controller,match_cnt,win
0,4702080452,100,-0.0024800000000000156,78.0,4.0,3.0,2.0,3.0,3.0,6.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,10.6,True
0,4702114620,100,-0.02030000000000002,54.8,1.0,3.0,2.0,2.0,3.0,6.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,158.4,True
0,4702126582,200,0.0015200000000000324,56.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,5.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,206.2,True
0,4702176359,100,0.0029200000000000003,45.0,3.0,4.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,120.6,True
0,4702426274,200,-0.01242000000000001,48.6,6.0,1.0,2.0,1.0,2.0,4.0,3.0,2.0,4.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,6.4,False
0,4702511048,200,-0.00736,52.2,2.0,3.0,4.0,3.0,3.0,3.0,5.0,6.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,115.8,True
0,4702737152,200,-0.008259999999999967,64.8,5.0,3.0,4.0,3.0,2.0,2.0,3.0,5.0,5.0,4.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,357.4,True
0,4702778076,200,-0.02048000000000001,57.4,1.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,5.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,276.2,True
0,4702843299,200,0.003100000000000003,53.6,2.0,3.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,128.6,True
0,4702873787,200,0.0016400000000000193,57.6,1.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,472.0,False
0,4702880726,200,0.014760000000000006,62.2,2.0,3.0,1.0,4.0,4.0,1.0,5.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,108.4,True
0,4702893562,100,0.011180000000000013,52.6,1.0,1.0,4.0,2.0,1.0,1.0,2.0,5.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,261.0,True
0,4702916756,100,-0.004180000000000017,53.2,1.0,5.0,4.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,162.0,True
0,4702937731,100,0.008359999999999989,65.2,3.0,6.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,60.4,True
0,4703119153,200,0.013040000000000019,54.0,3.0,1.0,6.0,1.0,4.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,97.6,False
0,4703119859,200,0.006360000000000021,56.6,1.0,3.0,4.0,2.0,3.0,2.0,6.0,6.0,5.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,45.2,True
0,4703139014,200,0.0018000000000000017,52.6,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,152.0,False
0,4703152022,200,-0.0005400000000000072,57.0,2.0,1.0,2.0,5.0,2.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,105.0,False
0,4703336837,100,0.007440000000000002,47.2,1.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,5.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,283.2,True
0,4703670551,200,0.0032400000000000094,40.4,2.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,5.0,5.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,14.4,True
0,4703841165,100,0.029800000000000028,51.6,6.0,3.0,2.0,1.0,3.0,5.0,2.0,6.0,3.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,168.6,False
0,4703850962,200,-0.02210000000000003,52.0,3.0,5.0,5.0,4.0,5.0,2.0,2.0,3.0,4.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,100.0,False
0,4703939386,100,0.0018399999999999638,49.2,5.0,2.0,5.0,1.0,2.0,3.0,1.0,2.0,2.0,5.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,386.2,False
0,4704010201,200,0.0019000000000000128,59.2,3.0,4.0,2.0,1.0,2.0,4.0,3.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,114.8,True
0,4704073831,100,-0.009379999999999977,49.6,2.0,2.0,5.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,35.6,False
0,4704078705,100,0.012619999999999998,55.4,2.0,3.0,6.0,2.0,2.0,2.0,1.0,3.0,5.0,5.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,45.2,True
0,4704150915,200,0.009379999999999989,66.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,6.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,124.8,True
0,4704159671,200,0.005519999999999969,31.2,1.0,5.0,3.0,3.0,4.0,3.0,2.0,5.0,2.0,6.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,9.0,False
0,4704178914,200,0.03268000000000001,46.8,1.0,2.0,5.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,69.4,False
0,4704206309,100,0.018940000000000002,62.6,3.0,3.0,4.0,4.0,1.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,209.2,False
0,4704208427,200,-0.015439999999999999,57.6,4.0,2.0,3.0,1.0,5.0,1.0,3.0,5.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,218.4,True
0,4704255920,200,0.007700000000000007,53.8,1.0,2.0,6.0,1.0,2.0,3.0,3.0,5.0,3.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,88.0,False
0,4704298681,200,0.02197999999999999,65.4,4.0,2.0,5.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,94.6,True
0,4704337657,100,-0.0019799999999999818,53.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,103.4,False
0,4704592630,100,0.01287999999999998,60.0,4.0,4.0,4.0,5.0,1.0,2.0,3.0,2.0,2.0,4.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,431.0,False
0,4704634065,100,0.025140000000000006,59.8,5.0,1.0,3.0,1.0,4.0,4.0,3.0,2.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,61.4,True
0,4704657441,200,0.0020999999999999908,60.6,4.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,208.8,False
0,4704858345,200,0.010680000000000012,48.8,6.0,4.0,2.0,2.0,2.0,1.0,5.0,4.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,31.8,True
0,4704865718,200,0.024239999999999994,47.8,2.0,2.0,2.0,4.0,5.0,1.0,1.0,3.0,2.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,25.0,False
0,4704955271,100,-0.005519999999999981,52.6,2.0,2.0,5.0,1.0,3.0,6.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,145.2,False
0,4705262636,200,-0.003399999999999992,45.8,2.0,2.0,6.0,2.0,5.0,2.0,2.0,1.0,4.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,39.6,False
0,4705313041,100,-0.016400000000000005,63.4,4.0,3.0,5.0,3.0,6.0,2.0,3.0,6.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,93.0,False
0,4705508200,200,0.013359999999999983,59.0,3.0,3.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,175.6,True
0,4705605840,100,-0.002000000000000013,59.0,1.0,1.0,4.0,3.0,5.0,2.0,4.0,2.0,2.0,3.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,147.8,True
0,4705627319,100,0.033699999999999994,55.2,4.0,3.0,1.0,4.0,3.0,5.0,3.0,6.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,96.2,False
0,4705699103,200,-0.00574,59.2,1.0,2.0,1.0,3.0,4.0,3.0,2.0,5.0,4.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,147.2,True
0,4705766538,100,0.0011599999999999944,33.6,3.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,5.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,34.2,False
0,4705943122,200,-0.016520000000000014,57.2,6.0,3.0,3.0,2.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,349.2,True
0,4706067950,100,0.002499999999999991,73.4,6.0,3.0,3.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,33.2,True
0,4706071495,100,-0.01150000000000001,60.6,1.0,3.0,1.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,15.6,True
0,4706219634,200,-0.0016000000000000124,52.0,2.0,2.0,2.0,5.0,1.0,1.0,3.0,4.0,2.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,24.6,True
0,4706257466,100,0.016459999999999985,59.4,2.0,3.0,2.0,3.0,2.0,5.0,4.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,128.0,True
0,4706353825,100,0.005100000000000005,44.4,3.0,2.0,2.0,4.0,2.0,6.0,3.0,4.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,262.2,False
0,4706368445,100,0.011519999999999997,44.4,4.0,3.0,5.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,17.0,False
0,4706381950,100,0.011740000000000028,50.2,2.0,2.0,5.0,3.0,2.0,6.0,2.0,6.0,2.0,5.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,54.4,True
0,4706427949,200,-0.006280000000000008,45.4,5.0,3.0,1.0,3.0,3.0,1.0,1.0,5.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,24.4,False
0,4706449859,200,0.01579999999999999,63.2,6.0,1.0,3.0,4.0,2.0,1.0,4.0,1.0,6.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,25.4,True
0,4706509959,100,-0.007559999999999978,68.8,6.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,38.6,True
0,4706526835,200,0.003539999999999999,53.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,5.0,2.0,4.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,49.4,True
0,4706587447,100,0.006800000000000006,60.6,2.0,3.0,6.0,1.0,2.0,5.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,40.2,True
0,4706613748,100,-0.00795999999999999,61.8,3.0,4.0,2.0,6.0,2.0,2.0,4.0,4.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,223.4,False
0,4707100641,100,0.008420000000000006,62.4,3.0,2.0,4.0,2.0,3.0,3.0,1.0,2.0,3.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,276.2,False
0,4707227870,200,0.0015600000000000169,54.8,2.0,3.0,3.0,4.0,3.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,250.0,True
0,4707253044,100,-0.005779999999999996,54.6,3.0,3.0,3.0,2.0,3.0,1.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,321.0,False
0,4707261943,200,-0.013040000000000006,45.4,3.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,2.0,4.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,389.0,False
0,4707558699,200,-0.014460000000000028,58.8,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,388.0,True
0,4707749337,100,0.009219999999999996,52.4,2.0,1.0,2.0,2.0,3.0,5.0,4.0,2.0,2.0,5.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,41.4,True
0,4707803369,100,-0.005840000000000001,55.6,6.0,1.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,275.8,False
0,4707892333,200,-0.009799999999999986,52.8,2.0,2.0,3.0,2.0,1.0,4.0,1.0,6.0,4.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,157.0,True
0,4707892856,200,0.017979999999999975,49.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,91.2,True
0,4708027725,200,-0.03509999999999998,55.0,6.0,3.0,6.0,2.0,4.0,4.0,5.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,133.0,False
0,4708132925,200,-0.0064999999999999945,52.8,3.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,341.8,False
0,4708142620,100,-0.00890000000000003,52.4,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,351.2,False
0,4708804397,200,0.004680000000000006,52.4,6.0,4.0,2.0,5.0,4.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,115.4,True
0,4708855544,100,-9.999999999997789e-05,38.4,3.0,2.0,4.0,2.0,2.0,6.0,3.0,3.0,2.0,4.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,21.6,False
0,4709053601,200,0.0030200000000000005,51.0,2.0,3.0,5.0,2.0,2.0,1.0,3.0,3.0,6.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,37.6,True
0,4709067015,100,0.014120000000000011,49.8,2.0,1.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,5.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,388.0,False
0,4709176785,100,-0.01644000000000002,42.6,2.0,2.0,3.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,75.8,True
0,4709217729,100,0.003719999999999979,56.8,6.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,391.0,True
0,4709276184,200,0.007580000000000009,54.2,6.0,2.0,2.0,5.0,5.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,100.8,False
0,4709295008,200,-0.008440000000000026,49.2,1.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,18.6,True
0,4709359355,100,-0.00048000000000001373,65.6,2.0,3.0,4.0,2.0,4.0,6.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,126.4,True
0,4709415526,100,-0.0026000000000000025,47.0,1.0,3.0,2.0,3.0,5.0,2.0,2.0,2.0,5.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,108.8,False
0,4709424321,100,0.016159999999999963,54.4,1.0,4.0,1.0,2.0,5.0,3.0,4.0,2.0,4.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,96.6,True
0,4709639431,200,0.000639999999999985,56.0,4.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,5.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,162.8,True
0,4709694245,100,0.006359999999999977,55.6,3.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,6.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,115.8,True
0,4709726677,100,0.021139999999999992,46.4,2.0,2.0,1.0,5.0,3.0,6.0,3.0,3.0,2.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,155.6,False
0,4709747995,100,0.025039999999999996,53.8,2.0,3.0,6.0,1.0,1.0,2.0,2.0,4.0,3.0,5.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,42.8,False
0,4709808968,100,-0.0066600000000000435,42.0,2.0,1.0,5.0,1.0,2.0,1.0,3.0,2.0,6.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,90.0,False
0,4709906635,100,-0.0043599999999999976,54.6,2.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,46.6,False
0,4709945072,200,0.020100000000000017,53.8,4.0,2.0,4.0,1.0,1.0,5.0,2.0,6.0,4.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,49.8,True
0,4710130114,100,-0.009600000000000008,55.2,2.0,1.0,2.0,5.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,167.0,True
0,4710513372,200,0.03281999999999996,55.8,3.0,2.0,5.0,3.0,3.0,1.0,4.0,4.0,1.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,607.6,True
0,4710562985,100,0.01529999999999998,77.4,1.0,2.0,6.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,154.4,True
0,4710775565,100,-0.005660000000000031,61.6,1.0,2.0,2.0,1.0,3.0,1.0,4.0,5.0,4.0,5.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,39.6,True
0,4710799489,200,-0.0032199999999999894,56.8,2.0,3.0,4.0,1.0,3.0,6.0,2.0,4.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,188.2,True
0,4710875905,200,-0.01644000000000002,53.0,1.0,3.0,4.0,4.0,5.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,48.6,False
0,4710944344,200,-0.023880000000000023,59.8,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,67.2,True
0,4710952420,200,-0.013319999999999999,52.4,3.0,6.0,4.0,1.0,2.0,1.0,3.0,6.0,4.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,70.8,False
0,4711171675,100,-0.014579999999999992,58.2,2.0,1.0,2.0,4.0,5.0,3.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,70.8,True
0,4711230472,200,0.017920000000000012,54.0,3.0,3.0,4.0,5.0,2.0,1.0,1.0,2.0,3.0,4.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,506.6,True
0,4711265866,100,-0.013180000000000035,53.6,1.0,4.0,5.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,534.4,False
0,4711322374,100,0.01747999999999996,52.4,1.0,1.0,5.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,194.8,False
0,4711376780,100,-0.016839999999999987,45.8,5.0,5.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,60.8,False
0,4711430904,100,0.014059999999999984,51.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,5.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,176.0,False
0,4711462520,100,-0.006720000000000004,54.4,3.0,3.0,5.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,70.4,False
0,4711516911,100,-0.01596000000000002,52.2,1.0,1.0,4.0,2.0,1.0,6.0,2.0,2.0,2.0,4.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,419.0,False
0,4711550283,100,0.023599999999999965,55.0,1.0,3.0,6.0,3.0,6.0,4.0,4.0,2.0,3.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,180.6,False
0,4711747182,100,0.009419999999999994,45.8,6.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,30.0,False
0,4712306283,200,-0.019520000000000017,52.0,1.0,3.0,3.0,2.0,1.0,5.0,3.0,4.0,5.0,5.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,41.8,True
0,4712324847,200,0.0008199999999999763,58.0,2.0,4.0,3.0,2.0,6.0,4.0,3.0,3.0,2.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,68.2,False
0,4712497730,100,-0.0030799999999999938,56.0,5.0,3.0,6.0,2.0,5.0,3.0,1.0,6.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,142.2,True
0,4712514123,100,-0.007420000000000026,54.2,2.0,2.0,4.0,2.0,2.0,4.0,3.0,1.0,2.0,5.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,239.8,True
0,4712519105,200,0.021699999999999976,56.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,250.6,False
0,4712642689,100,0.004699999999999993,56.2,1.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,46.6,True
0,4712834819,200,0.006459999999999966,43.4,2.0,3.0,6.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,117.4,False
0,4712909902,100,0.0014399999999999634,50.8,1.0,3.0,3.0,4.0,1.0,2.0,2.0,5.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,25.8,False
0,4713043899,100,-0.003980000000000006,63.8,3.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,155.8,True
